7,3,43,1,1
12,20,23,1,3
12,20,32,1,3
12,20,36,1,1
12,20,42,1,0
12,14,21,1,3
12,14,22,1,2
12,14,23,1,4
12,14,24,1,1
12,14,25,1,1
12,14,26,1,0
12,14,29,1,3
12,14,30,1,4
12,14,31,1,1
12,14,32,1,2
12,14,33,1,4
12,14,36,1,3
12,14,37,1,4
12,14,38,1,3
12,14,39,1,4
12,14,40,1,0
12,14,42,1,4
12,14,43,1,4
12,14,44,1,2
12,14,45,1,4
12,14,46,1,4
12,14,48,1,2
12,14,49,1,0
12,5,23,1,3
12,5,25,1,0
12,5,26,1,3
12,5,28,1,3
12,5,29,1,0
12,5,31,1,3
12,5,36,1,4
12,5,41,1,3
12,5,42,1,0
12,5,43,1,1
12,5,45,1,3
12,5,47,1,0
12,5,48,1,2
12,5,49,1,2
12,17,26,1,3
12,17,32,1,2
12,17,38,1,3
12,17,41,1,3
12,15,23,1,0
12,15,24,1,0
12,15,25,1,0
12,15,26,1,1
12,15,28,1,4
12,15,31,1,0
12,15,32,1,3
12,15,36,1,4
12,15,41,1,3
12,15,42,1,0
12,15,43,1,4
12,15,45,1,0
12,15,47,1,2
12,15,48,1,3
12,15,49,1,1
12,3,23,1,1
12,3,25,1,4
12,3,36,1,2
12,16,23,1,2
12,16,26,1,3
12,16,28,1,4
12,16,30,1,1
12,16,36,1,2
12,16,44,1,1
12,18,28,1,1
12,18,29,1,0
12,18,43,1,4
12,18,46,1,3
12,18,48,1,4
19,3,23,1,2
19,3,25,1,4
19,3,28,1,2
19,3,35,1,3
19,3,36,1,0
19,3,39,1,0
19,3,42,1,3
16,20,21,1,4
16,20,22,1,3
16,20,23,1,3
16,20,24,1,1
16,20,27,1,2
16,20,29,1,1
16,20,30,1,0
16,20,46,1,0
16,20,47,1,4
16,20,48,1,2
16,14,21,1,0
16,14,22,1,3
16,14,23,1,4
16,14,25,1,0
16,14,26,1,2
16,14,27,1,1
16,14,29,1,1
16,14,30,1,4
16,14,31,1,1
16,14,32,1,0
16,14,33,1,0
16,14,35,1,0
16,14,36,1,2
16,14,37,1,1
16,14,39,1,1
16,14,43,1,3
16,14,44,1,3
16,14,45,1,4
16,14,47,1,3
16,14,48,1,4
16,14,49,1,0
16,5,21,1,3
16,5,23,1,1
16,5,25,1,4
16,5,26,1,3
16,5,27,1,3
16,5,29,1,4
16,5,30,1,1
16,5,31,1,3
16,5,33,1,4
16,5,34,1,3
16,5,37,1,4
16,5,41,1,4
16,5,42,1,2
16,5,43,1,4
16,5,45,1,3
16,5,46,1,1
16,5,47,1,4
16,5,48,1,2
16,5,49,1,1
16,17,23,1,4
16,17,25,1,2
16,17,27,1,2
16,17,46,1,0
16,17,47,1,3
16,17,48,1,1
16,15,21,1,4
16,15,22,1,2
16,15,23,1,3
16,15,24,1,1
16,15,25,1,3
16,15,26,1,4
16,15,27,1,1
16,15,28,1,4
16,15,29,1,4
16,15,30,1,3
16,15,31,1,1
16,15,33,1,3
16,15,34,1,1
16,15,37,1,4
16,15,41,1,3
16,15,42,1,1
16,15,43,1,1
16,15,45,1,3
16,15,46,1,3
16,15,47,1,3
16,15,48,1,1
16,15,49,1,1
16,19,23,1,1
16,19,30,1,1
16,19,33,1,4
16,19,36,1,4
16,19,40,1,2
16,19,42,1,1
16,19,48,1,2
16,11,30,1,3
11,3,37,1,4
8,0,26,1,3
8,0,44,1,4
8,14,21,1,4
8,14,22,1,2
8,14,25,1,4
8,14,31,1,4
8,14,33,1,3
8,14,37,1,4
8,14,44,1,2
8,14,45,1,4
8,5,21,1,2
8,5,23,1,3
8,5,24,1,0
8,5,25,1,1
8,5,26,1,3
8,5,27,1,4
8,5,28,1,0
8,5,29,1,2
8,5,30,1,0
8,5,31,1,2
8,5,32,1,0
8,5,34,1,3
8,5,35,1,4
8,5,36,1,4
8,5,37,1,4
8,5,38,1,4
8,5,39,1,3
8,5,40,1,0
8,5,41,1,2
8,5,42,1,1
8,5,43,1,3
8,5,44,1,4
8,5,45,1,2
8,5,47,1,3
8,5,48,1,2
8,5,49,1,2
8,17,23,1,4
8,15,21,1,4
8,15,23,1,0
8,15,25,1,1
8,15,26,1,3
8,15,31,1,4
8,15,43,1,1
8,15,45,1,3
8,15,48,1,4
8,3,21,1,1
8,3,23,1,0
8,3,25,1,3
8,3,26,1,3
8,3,27,1,4
8,3,28,1,2
8,3,30,1,3
8,3,36,1,2
8,3,39,1,3
8,3,41,1,4
8,3,42,1,3
8,3,43,1,0
8,3,44,1,3
8,3,48,1,3
8,16,26,1,2
8,16,30,1,1
8,16,44,1,2
8,18,30,1,0
8,18,43,1,0
8,18,44,1,3
8,18,45,1,4
8,18,48,1,0
2,20,26,1,0
2,20,38,1,0
2,20,42,1,4
2,14,22,1,1
2,14,23,1,2
2,14,25,1,3
2,14,26,1,1
2,14,30,1,1
2,14,31,1,2
2,14,32,1,3
2,14,33,1,1
2,14,36,1,2
2,14,37,1,2
2,14,38,1,0
2,14,43,1,0
2,14,44,1,2
2,14,45,1,3
2,14,46,1,0
2,5,23,1,4
2,5,25,1,2
2,5,26,1,4
2,5,28,1,4
2,5,31,1,0
2,5,32,1,3
2,5,33,1,0
2,5,36,1,0
2,5,38,1,0
2,5,39,1,2
2,5,41,1,1
2,5,42,1,0
2,5,43,1,3
2,5,45,1,1
2,5,47,1,4
2,5,48,1,3
2,5,49,1,0
2,17,23,1,4
2,17,38,1,1
2,15,23,1,3
2,15,25,1,3
2,15,26,1,3
2,15,28,1,1
2,15,31,1,3
2,15,36,1,1
2,15,38,1,3
2,15,41,1,2
2,15,42,1,2
2,15,43,1,1
2,15,45,1,3
2,3,23,1,4
2,3,25,1,1
2,3,38,1,4
2,16,25,1,0
2,16,30,1,0
2,16,38,1,2
2,16,44,1,3
2,18,38,1,1
2,18,43,1,3
18,20,21,1,2
18,20,22,1,3
18,20,24,1,3
18,20,34,1,0
18,20,40,1,2
18,20,42,1,1
18,20,43,1,0
18,20,48,1,4
18,0,36,1,4
18,0,39,1,2
18,0,43,1,4
18,0,45,1,0
18,0,48,1,0
18,0,49,1,0
18,14,21,1,4
18,14,22,1,3
18,14,24,1,2
18,14,26,1,2
18,14,28,1,2
18,14,30,1,4
18,14,31,1,1
18,14,33,1,0
18,14,36,1,1
18,14,37,1,4
18,14,44,1,2
18,14,45,1,1
18,14,46,1,3
18,14,47,1,1
18,14,48,1,0
18,5,23,1,1
18,5,24,1,2
18,5,26,1,1
18,5,28,1,1
18,5,30,1,0
18,5,31,1,4
18,5,32,1,0
18,5,34,1,3
18,5,38,1,3
18,5,39,1,2
18,5,40,1,4
18,5,42,1,2
18,5,43,1,3
18,5,45,1,1
18,5,46,1,2
18,5,47,1,4
18,5,48,1,2
18,5,49,1,4
18,17,32,1,3
18,17,48,1,4
18,4,28,1,0
18,4,32,1,3
18,15,23,1,4
18,15,24,1,3
18,15,25,1,2
18,15,29,1,3
18,15,31,1,2
18,15,34,1,2
18,15,45,1,4
18,15,47,1,3
18,15,48,1,1
18,19,23,1,0
18,19,34,1,2
18,19,42,1,1
18,19,48,1,4
18,16,46,1,1
18,11,23,1,3
18,11,30,1,1
18,11,34,1,3
18,11,37,1,0
18,11,38,1,4
18,11,42,1,0
18,11,43,1,1
18,11,46,1,2
18,11,48,1,0
18,11,49,1,4
6,20,38,0,0
6,20,41,0,0
6,20,45,0,3
6,0,22,0,0
6,0,24,0,0
6,0,26,0,3
6,0,28,0,4
6,0,29,0,4
6,0,33,0,4
6,0,34,0,2
6,0,36,0,3
6,0,37,0,3
6,0,40,0,2
6,0,41,0,1
6,0,42,0,4
6,0,47,0,1
6,0,49,0,2
6,14,28,0,3
6,14,34,0,4
6,5,38,0,4
6,17,24,0,3
6,17,41,0,4
6,17,45,0,0
6,17,49,0,3
6,3,24,0,0
6,3,31,0,2
6,3,49,0,4
6,18,35,0,2
6,18,44,0,4
6,18,49,0,3
20,17,43,0,1
20,17,44,0,0
20,17,46,0,2
20,17,49,0,1
20,19,49,0,0
20,11,23,0,3
20,11,25,0,3
20,11,26,0,1
20,11,28,0,3
20,11,29,0,0
20,11,31,0,2
20,11,33,0,2
20,11,35,0,2
20,11,36,0,4
20,11,39,0,1
20,11,42,0,0
20,11,45,0,3
20,11,48,0,4
0,20,29,0,4
0,20,33,0,4
0,20,37,0,3
0,20,45,0,4
0,20,46,0,3
0,20,49,0,0
0,14,28,0,3
0,14,34,0,0
0,14,35,0,0
0,14,38,0,3
0,14,41,0,1
0,14,42,0,0
0,14,43,0,1
0,17,21,0,4
0,17,22,0,4
0,17,24,0,0
0,17,28,0,2
0,17,29,0,1
0,17,30,0,2
0,17,33,0,2
0,17,34,0,1
0,17,35,0,3
0,17,36,0,1
0,17,37,0,1
0,17,38,0,3
0,17,42,0,3
0,17,44,0,2
0,17,45,0,4
0,17,46,0,0
0,17,47,0,0
0,17,49,0,1
0,19,22,0,0
0,19,24,0,0
0,19,26,0,1
0,19,29,0,3
0,19,33,0,2
0,19,37,0,2
0,19,38,0,0
0,19,40,0,2
0,19,41,0,0
0,19,42,0,3
0,19,43,0,3
0,19,46,0,3
0,19,47,0,1
0,3,24,0,2
0,3,26,0,1
0,3,29,0,1
0,3,31,0,0
0,3,32,0,0
0,3,33,0,3
0,3,34,0,3
0,3,35,0,1
0,3,37,0,4
0,3,38,0,1
0,3,40,0,2
0,3,42,0,3
0,3,47,0,3
0,3,48,0,1
0,3,49,0,1
0,11,21,0,0
0,11,23,0,4
0,11,26,0,4
0,11,29,0,3
0,11,33,0,2
0,11,35,0,3
0,11,36,0,1
0,11,37,0,4
0,11,38,0,3
0,11,42,0,1
0,11,43,0,2
0,11,48,0,1
0,11,49,0,4
14,20,27,0,1
14,20,28,0,0
14,20,34,0,0
14,20,39,0,1
14,20,41,0,2
14,20,46,0,3
14,20,49,0,1
14,17,24,0,2
14,17,28,0,2
14,17,41,0,1
14,17,47,0,1
14,17,49,0,2
14,19,34,0,2
14,19,41,0,4
14,3,41,0,3
14,11,26,0,4
14,11,28,0,2
14,11,34,0,2
14,11,35,0,4
14,11,36,0,4
14,11,41,0,4
14,11,42,0,4
14,11,47,0,4
13,20,21,0,1
13,20,26,0,3
13,20,33,0,4
13,20,38,0,0
13,20,40,0,0
13,20,45,0,1
13,20,46,0,0
13,0,22,0,0
13,0,24,0,4
13,0,28,0,2
13,0,29,0,3
13,0,33,0,2
13,0,37,0,2
13,0,40,0,0
13,0,42,0,3
13,14,26,0,0
13,14,27,0,0
13,14,28,0,1
13,14,36,0,3
13,14,38,0,3
13,14,40,0,4
13,14,41,0,0
13,14,46,0,3
13,14,48,0,2
13,5,21,0,4
13,5,26,0,4
13,5,28,0,4
13,5,38,0,3
13,5,39,0,4
13,5,40,0,0
13,5,46,0,4
13,5,48,0,4
13,17,26,0,1
13,17,38,0,2
13,17,40,0,2
13,17,46,0,4
13,17,49,0,0
13,15,21,0,1
13,15,26,0,3
13,15,28,0,1
13,15,36,0,4
13,15,38,0,2
13,15,39,0,1
13,15,40,0,3
13,15,46,0,2
13,15,48,0,1
13,3,48,0,1
13,3,49,0,4
13,18,21,0,2
13,18,40,0,3
10,20,41,0,2
10,0,23,0,2
10,0,24,0,2
10,0,26,0,0
10,0,28,0,2
10,0,29,0,1
10,0,33,0,1
10,0,34,0,3
10,0,35,0,1
10,0,37,0,1
10,0,38,0,2
10,0,40,0,3
10,0,41,0,0
10,0,42,0,1
10,0,43,0,3
10,0,47,0,2
10,0,49,0,4
10,14,34,0,3
10,5,25,0,0
10,5,38,0,2
10,5,43,0,0
10,17,24,0,1
10,17,30,0,4
10,17,33,0,2
10,17,35,0,2
10,17,37,0,4
10,17,42,0,3
10,17,47,0,1
10,15,37,0,0
10,15,38,0,4
10,3,23,0,0
10,3,24,0,2
10,3,26,0,1
10,3,27,0,3
10,3,29,0,4
10,3,31,0,0
10,3,32,0,4
10,3,33,0,1
10,3,34,0,4
10,3,35,0,4
10,3,38,0,1
10,3,39,0,2
10,3,40,0,4
10,3,42,0,0
10,3,43,0,4
10,3,45,0,4
10,3,48,0,0
10,3,49,0,1
10,16,23,0,2
10,16,35,0,0
10,16,37,0,1
10,16,38,0,2
10,16,40,0,1
10,16,42,0,3
10,16,43,0,0
10,16,46,0,1
5,20,26,0,2
5,20,29,0,4
5,20,38,0,1
5,20,44,0,3
5,20,46,0,4
5,20,48,0,1
5,0,22,0,3
5,0,24,0,3
5,0,26,0,3
5,0,28,0,4
5,0,29,0,2
5,0,33,0,2
5,0,37,0,2
5,0,38,0,1
5,0,40,0,0
5,0,42,0,0
5,0,46,0,0
5,0,47,0,4
5,14,28,0,0
5,14,41,0,3
5,14,49,0,1
5,17,40,0,2
5,19,38,0,1
9,20,26,0,0
9,0,26,0,1
9,0,29,0,3
9,0,34,0,1
9,0,35,0,1
9,0,37,0,2
9,0,38,0,2
9,0,40,0,0
9,0,42,0,2
9,0,45,0,1
9,0,46,0,1
9,0,47,0,1
9,0,48,0,1
9,14,26,0,1
9,14,28,0,4
9,14,34,0,4
9,14,35,0,1
9,14,41,0,3
9,14,46,0,0
9,5,35,0,3
9,17,31,0,1
9,17,35,0,0
9,15,35,0,0
9,15,38,0,1
9,3,21,0,2
9,3,31,0,3
9,3,35,0,1
9,3,40,0,3
9,3,46,0,1
9,3,48,0,0
9,3,49,0,0
9,16,35,0,4
9,16,40,0,3
9,16,42,0,3
9,16,46,0,0
9,18,23,0,1
9,18,27,0,1
17,19,31,0,3
17,19,43,0,3
17,3,32,0,2
17,3,40,0,4
17,3,42,0,4
17,3,44,0,0
17,3,48,0,1
17,3,49,0,1
17,11,23,0,4
17,11,33,0,3
17,11,35,0,4
17,11,36,0,3
17,11,39,0,2
17,11,42,0,0
4,20,23,0,1
4,20,39,0,2
4,20,40,0,0
4,20,42,0,0
4,0,23,0,2
4,0,33,0,0
4,0,34,0,1
4,0,35,0,2
4,0,36,0,2
4,0,37,0,0
4,0,39,0,3
4,0,42,0,3
4,0,43,0,2
4,0,46,0,3
4,0,47,0,3
4,14,23,0,3
4,14,28,0,1
4,14,42,0,4
4,5,23,0,0
4,5,42,0,2
4,5,43,0,1
4,17,23,0,4
4,17,27,0,4
4,17,35,0,1
4,17,36,0,1
4,17,39,0,3
4,17,42,0,3
4,17,43,0,2
4,17,46,0,1
4,15,23,0,4
4,15,33,0,1
4,15,39,0,0
4,15,40,0,0
